FileName                      ,EmoClass
MSP-PODCAST_0288_0187.wav     ,neutral
MSP-PODCAST_0288_0199.wav     ,neutral
MSP-PODCAST_0288_0220.wav     ,joy
MSP-PODCAST_0288_0235.wav     ,neutral
MSP-PODCAST_0288_0248.wav     ,joy
MSP-PODCAST_0288_0263.wav     ,neutral
MSP-PODCAST_0288_0275.wav     ,neutral
MSP-PODCAST_0288_0285.wav     ,neutral
MSP-PODCAST_0288_0321.wav     ,surprise
MSP-PODCAST_0288_0327.wav     ,joy
MSP-PODCAST_0288_0343.wav     ,joy
MSP-PODCAST_0288_0347.wav     ,joy
MSP-PODCAST_0288_0355.wav     ,joy
MSP-PODCAST_0288_0357.wav     ,joy
MSP-PODCAST_0288_0403.wav     ,neutral
MSP-PODCAST_0288_0411.wav     ,surprise
MSP-PODCAST_0288_0422.wav     ,joy
MSP-PODCAST_0288_0423.wav     ,surprise
MSP-PODCAST_0288_0450.wav     ,joy
MSP-PODCAST_0288_0453.wav     ,neutral
MSP-PODCAST_0288_0455.wav     ,neutral
MSP-PODCAST_0288_0470.wav     ,joy
MSP-PODCAST_0288_0488.wav     ,joy
MSP-PODCAST_0288_0495.wav     ,joy
MSP-PODCAST_0288_0501.wav     ,joy
MSP-PODCAST_0288_0520.wav     ,joy
MSP-PODCAST_0288_0547.wav     ,joy
MSP-PODCAST_0288_0549.wav     ,joy
MSP-PODCAST_0288_0554.wav     ,joy
MSP-PODCAST_0288_0567.wav     ,joy
MSP-PODCAST_0288_0573.wav     ,joy
MSP-PODCAST_0288_0580.wav     ,joy
MSP-PODCAST_0288_0605.wav     ,joy
MSP-PODCAST_0288_0610.wav     ,neutral
MSP-PODCAST_0288_0618.wav     ,joy
MSP-PODCAST_0288_0620.wav     ,joy
MSP-PODCAST_0288_0628.wav     ,neutral
MSP-PODCAST_0288_0633.wav     ,neutral
MSP-PODCAST_0288_0656.wav     ,neutral
MSP-PODCAST_0288_0658.wav     ,neutral
MSP-PODCAST_0288_0682.wav     ,joy
MSP-PODCAST_0288_0773.wav     ,joy
MSP-PODCAST_0288_0819.wav     ,neutral
MSP-PODCAST_0288_0899.wav     ,disgust
MSP-PODCAST_0288_0907.wav     ,surprise
MSP-PODCAST_0288_0954.wav     ,joy
MSP-PODCAST_0288_0959.wav     ,neutral
MSP-PODCAST_0288_0973.wav     ,neutral
MSP-PODCAST_0288_0987.wav     ,joy
MSP-PODCAST_0288_1003.wav     ,joy
MSP-PODCAST_0290_0028.wav     ,surprise
MSP-PODCAST_0290_0061.wav     ,neutral
MSP-PODCAST_0290_0063.wav     ,joy
MSP-PODCAST_0290_0071.wav     ,surprise
MSP-PODCAST_0290_0085.wav     ,joy
MSP-PODCAST_0290_0098.wav     ,disgust
MSP-PODCAST_0290_0170.wav     ,joy
MSP-PODCAST_0290_0181.wav     ,joy
MSP-PODCAST_0290_0183.wav     ,neutral
MSP-PODCAST_0290_0198.wav     ,disgust
MSP-PODCAST_0290_0234.wav     ,neutral
MSP-PODCAST_0290_0239.wav     ,joy
MSP-PODCAST_0290_0276.wav     ,neutral
MSP-PODCAST_0290_0286.wav     ,neutral
MSP-PODCAST_0290_0290.wav     ,neutral
MSP-PODCAST_0290_0304.wav     ,joy
MSP-PODCAST_0290_0376.wav     ,disgust
MSP-PODCAST_0290_0414.wav     ,anger
MSP-PODCAST_0290_0439.wav     ,neutral
MSP-PODCAST_0290_0440.wav     ,joy
MSP-PODCAST_0290_0444.wav     ,joy
MSP-PODCAST_0290_0460.wav     ,neutral
MSP-PODCAST_0290_0535.wav     ,neutral
MSP-PODCAST_0290_0568.wav     ,joy
MSP-PODCAST_0290_0652.wav     ,joy
MSP-PODCAST_0290_0674.wav     ,disgust
MSP-PODCAST_0290_0689.wav     ,joy
MSP-PODCAST_0290_0701.wav     ,neutral
MSP-PODCAST_0290_0791.wav     ,neutral
MSP-PODCAST_0290_0824.wav     ,joy
MSP-PODCAST_0290_0835.wav     ,fear
MSP-PODCAST_0290_0837.wav     ,surprise
MSP-PODCAST_0290_0839.wav     ,joy
MSP-PODCAST_0290_0886.wav     ,surprise
MSP-PODCAST_0290_0930.wav     ,neutral
MSP-PODCAST_0290_0968.wav     ,surprise
MSP-PODCAST_0290_0974.wav     ,disgust
MSP-PODCAST_0290_0977.wav     ,neutral
MSP-PODCAST_0290_1005.wav     ,neutral
MSP-PODCAST_0290_1009.wav     ,neutral
MSP-PODCAST_0290_1010.wav     ,joy
MSP-PODCAST_0290_1018.wav     ,joy
MSP-PODCAST_0290_1023.wav     ,surprise
MSP-PODCAST_0290_1041.wav     ,neutral
MSP-PODCAST_0290_1062.wav     ,disgust
MSP-PODCAST_0290_1077.wav     ,sadness
MSP-PODCAST_0290_1086.wav     ,surprise
MSP-PODCAST_0290_1102.wav     ,neutral
MSP-PODCAST_0290_1118.wav     ,neutral
MSP-PODCAST_0290_1178.wav     ,disgust
MSP-PODCAST_0290_1244.wav     ,surprise
MSP-PODCAST_0290_1276.wav     ,anger
MSP-PODCAST_0290_1327.wav     ,neutral
MSP-PODCAST_0290_1387.wav     ,neutral
MSP-PODCAST_0290_1397.wav     ,neutral
MSP-PODCAST_0290_1401.wav     ,surprise
MSP-PODCAST_0290_1413.wav     ,neutral
MSP-PODCAST_0290_1461.wav     ,joy
MSP-PODCAST_0290_1543.wav     ,joy
MSP-PODCAST_0290_1552.wav     ,joy
MSP-PODCAST_0290_1612.wav     ,joy
MSP-PODCAST_0290_1664.wav     ,neutral
MSP-PODCAST_0291_0126.wav     ,anger
MSP-PODCAST_0292_0026.wav     ,neutral
MSP-PODCAST_0292_0047.wav     ,neutral
MSP-PODCAST_0293_0008.wav     ,neutral
MSP-PODCAST_0293_0017.wav     ,surprise
MSP-PODCAST_0294_0005.wav     ,neutral
MSP-PODCAST_0294_0030.wav     ,disgust
MSP-PODCAST_0294_0031.wav     ,neutral
MSP-PODCAST_0294_0032.wav     ,surprise
MSP-PODCAST_0294_0036.wav     ,surprise
MSP-PODCAST_0294_0037.wav     ,neutral
MSP-PODCAST_0294_0042.wav     ,disgust
MSP-PODCAST_0294_0043.wav     ,sadness
MSP-PODCAST_0296_0005.wav     ,sadness
MSP-PODCAST_0296_0015.wav     ,neutral
MSP-PODCAST_0297_0011.wav     ,surprise
MSP-PODCAST_0297_0021.wav     ,neutral
MSP-PODCAST_0297_0031.wav     ,surprise
MSP-PODCAST_0297_0037.wav     ,neutral
MSP-PODCAST_0298_0093.wav     ,joy
MSP-PODCAST_0298_0335.wav     ,joy
MSP-PODCAST_0298_0337.wav     ,joy
MSP-PODCAST_0298_0408.wav     ,neutral
MSP-PODCAST_0298_0473.wav     ,joy
MSP-PODCAST_0298_0545.wav     ,joy
MSP-PODCAST_0298_0650.wav     ,joy
MSP-PODCAST_0298_0659.wav     ,neutral
MSP-PODCAST_0298_0676.wav     ,joy
MSP-PODCAST_0298_0715.wav     ,neutral
MSP-PODCAST_0298_0832.wav     ,joy
MSP-PODCAST_0299_0010.wav     ,neutral
MSP-PODCAST_0299_0024.wav     ,neutral
MSP-PODCAST_0299_0037.wav     ,joy
MSP-PODCAST_0299_0063.wav     ,surprise
MSP-PODCAST_0299_0087.wav     ,surprise
MSP-PODCAST_0299_0108.wav     ,neutral
MSP-PODCAST_0299_0129.wav     ,neutral
MSP-PODCAST_0299_0184.wav     ,surprise
MSP-PODCAST_0299_0185.wav     ,disgust
MSP-PODCAST_0300_0027.wav     ,joy
MSP-PODCAST_0300_0028.wav     ,joy
MSP-PODCAST_0300_0067.wav     ,neutral
MSP-PODCAST_0300_0080.wav     ,neutral
MSP-PODCAST_0300_0094.wav     ,neutral
MSP-PODCAST_0300_0102.wav     ,surprise
MSP-PODCAST_0300_0106.wav     ,neutral
MSP-PODCAST_0300_0148.wav     ,surprise
MSP-PODCAST_0300_0174.wav     ,joy
MSP-PODCAST_0300_0178.wav     ,neutral
MSP-PODCAST_0300_0180.wav     ,neutral
MSP-PODCAST_0300_0211.wav     ,joy
MSP-PODCAST_0300_0232.wav     ,surprise
MSP-PODCAST_0300_0305.wav     ,disgust
MSP-PODCAST_0300_0333.wav     ,surprise
MSP-PODCAST_0300_0345.wav     ,joy
MSP-PODCAST_0300_0382.wav     ,neutral
MSP-PODCAST_0300_0394.wav     ,neutral
MSP-PODCAST_0300_0468.wav     ,neutral
MSP-PODCAST_0300_0475.wav     ,joy
MSP-PODCAST_0300_0477.wav     ,neutral
MSP-PODCAST_0300_0534.wav     ,neutral
MSP-PODCAST_0300_0535.wav     ,neutral
MSP-PODCAST_0300_0536.wav     ,neutral
MSP-PODCAST_0300_0543.wav     ,surprise
MSP-PODCAST_0300_0545.wav     ,surprise
MSP-PODCAST_0300_0549.wav     ,neutral
MSP-PODCAST_0300_0553.wav     ,neutral
MSP-PODCAST_0300_0555.wav     ,neutral
MSP-PODCAST_0300_0562.wav     ,surprise
MSP-PODCAST_0300_0563.wav     ,surprise
MSP-PODCAST_0300_0572.wav     ,surprise
MSP-PODCAST_0300_0573.wav     ,neutral
MSP-PODCAST_0300_0578.wav     ,joy
MSP-PODCAST_0300_0580.wav     ,joy
MSP-PODCAST_0300_0593.wav     ,surprise
MSP-PODCAST_0300_0595.wav     ,joy
MSP-PODCAST_0300_0601.wav     ,neutral
MSP-PODCAST_0300_0603.wav     ,neutral
MSP-PODCAST_0300_0608.wav     ,neutral
MSP-PODCAST_0300_0610.wav     ,neutral
MSP-PODCAST_0300_0613.wav     ,surprise
MSP-PODCAST_0300_0625.wav     ,surprise
MSP-PODCAST_0300_0626.wav     ,neutral
MSP-PODCAST_0300_0630.wav     ,disgust
MSP-PODCAST_0300_0631.wav     ,surprise
MSP-PODCAST_0300_0637.wav     ,joy
MSP-PODCAST_0300_0640.wav     ,neutral
MSP-PODCAST_0300_0644.wav     ,neutral
MSP-PODCAST_0300_0651.wav     ,neutral
MSP-PODCAST_0300_0655.wav     ,neutral
MSP-PODCAST_0300_0656.wav     ,neutral
MSP-PODCAST_0300_0685.wav     ,joy
MSP-PODCAST_0301_0095.wav     ,surprise
MSP-PODCAST_0301_0242.wav     ,neutral
MSP-PODCAST_0302_0043.wav     ,joy
MSP-PODCAST_0302_0067.wav     ,joy
MSP-PODCAST_0302_0119.wav     ,neutral
MSP-PODCAST_0302_0163.wav     ,surprise
MSP-PODCAST_0302_0179.wav     ,neutral
MSP-PODCAST_0302_0192.wav     ,joy
MSP-PODCAST_0302_0220.wav     ,joy
MSP-PODCAST_0302_0293.wav     ,joy
MSP-PODCAST_0302_0298.wav     ,joy
MSP-PODCAST_0302_0306.wav     ,joy
MSP-PODCAST_0302_0357.wav     ,neutral
MSP-PODCAST_0302_0384.wav     ,surprise
MSP-PODCAST_0302_0386.wav     ,neutral
MSP-PODCAST_0302_0405.wav     ,neutral
MSP-PODCAST_0302_0407.wav     ,neutral
MSP-PODCAST_0302_0521.wav     ,joy
MSP-PODCAST_0302_0530.wav     ,joy
MSP-PODCAST_0302_0560.wav     ,joy
MSP-PODCAST_0302_0603.wav     ,joy
MSP-PODCAST_0302_0641.wav     ,neutral
MSP-PODCAST_0302_0643.wav     ,neutral
MSP-PODCAST_0302_0652.wav     ,neutral
MSP-PODCAST_0302_0676.wav     ,neutral
MSP-PODCAST_0302_0727.wav     ,neutral
MSP-PODCAST_0302_0771.wav     ,joy
MSP-PODCAST_0302_0784.wav     ,neutral
MSP-PODCAST_0302_0841.wav     ,joy
MSP-PODCAST_0302_0947.wav     ,joy
MSP-PODCAST_0302_0958.wav     ,joy
MSP-PODCAST_0302_0966.wav     ,joy
MSP-PODCAST_0302_1018.wav     ,joy
MSP-PODCAST_0302_1090.wav     ,joy
MSP-PODCAST_0302_1123.wav     ,neutral
MSP-PODCAST_0302_1132.wav     ,joy
MSP-PODCAST_0302_1186.wav     ,surprise
MSP-PODCAST_0302_1191.wav     ,joy
MSP-PODCAST_0302_1287.wav     ,joy
MSP-PODCAST_0302_1303.wav     ,joy
MSP-PODCAST_0302_1421.wav     ,joy
MSP-PODCAST_0302_1442.wav     ,joy
MSP-PODCAST_0302_1521.wav     ,joy
MSP-PODCAST_0302_1568.wav     ,surprise
MSP-PODCAST_0302_1618.wav     ,joy
MSP-PODCAST_0302_1621.wav     ,neutral
MSP-PODCAST_0302_1628.wav     ,joy
MSP-PODCAST_0302_1803.wav     ,fear
MSP-PODCAST_0303_0239.wav     ,neutral
MSP-PODCAST_0303_0684.wav     ,joy
MSP-PODCAST_0303_0701.wav     ,neutral
MSP-PODCAST_0303_0737.wav     ,neutral
MSP-PODCAST_0303_0746.wav     ,neutral
MSP-PODCAST_0304_0027.wav     ,joy
MSP-PODCAST_0304_0039.wav     ,surprise
MSP-PODCAST_0304_0073.wav     ,surprise
MSP-PODCAST_0304_0080.wav     ,sadness
MSP-PODCAST_0304_0096.wav     ,neutral
MSP-PODCAST_0304_0113.wav     ,neutral
MSP-PODCAST_0304_0122.wav     ,joy
MSP-PODCAST_0304_0125.wav     ,joy
MSP-PODCAST_0304_0129.wav     ,neutral
MSP-PODCAST_0304_0130.wav     ,neutral
MSP-PODCAST_0304_0163.wav     ,neutral
MSP-PODCAST_0304_0176.wav     ,neutral
MSP-PODCAST_0304_0184.wav     ,neutral
MSP-PODCAST_0304_0188.wav     ,neutral
MSP-PODCAST_0304_0196.wav     ,neutral
MSP-PODCAST_0304_0232.wav     ,joy
MSP-PODCAST_0304_0265.wav     ,joy
MSP-PODCAST_0304_0309.wav     ,neutral
MSP-PODCAST_0304_0314.wav     ,joy
MSP-PODCAST_0304_0323.wav     ,neutral
MSP-PODCAST_0304_0326.wav     ,surprise
MSP-PODCAST_0304_0333.wav     ,neutral
MSP-PODCAST_0304_0404.wav     ,joy
MSP-PODCAST_0304_0429.wav     ,neutral
MSP-PODCAST_0304_0458.wav     ,neutral
MSP-PODCAST_0304_0462.wav     ,neutral
MSP-PODCAST_0304_0475.wav     ,neutral
MSP-PODCAST_0304_0480.wav     ,neutral
MSP-PODCAST_0304_0488.wav     ,neutral
MSP-PODCAST_0304_0504.wav     ,neutral
MSP-PODCAST_0304_0507.wav     ,anger
MSP-PODCAST_0304_0517.wav     ,surprise
MSP-PODCAST_0304_0532.wav     ,neutral
MSP-PODCAST_0304_0534.wav     ,neutral
MSP-PODCAST_0304_0552.wav     ,neutral
MSP-PODCAST_0304_0592.wav     ,neutral
MSP-PODCAST_0304_0651.wav     ,neutral
MSP-PODCAST_0304_0687.wav     ,surprise
MSP-PODCAST_0304_0689.wav     ,disgust
MSP-PODCAST_0304_0706.wav     ,neutral
MSP-PODCAST_0304_0708.wav     ,neutral
MSP-PODCAST_0304_0714.wav     ,neutral
MSP-PODCAST_0304_0725.wav     ,joy
MSP-PODCAST_0304_0747.wav     ,joy
MSP-PODCAST_0304_0751.wav     ,surprise
MSP-PODCAST_0304_0759.wav     ,joy
MSP-PODCAST_0304_0765.wav     ,neutral
MSP-PODCAST_0306_0093.wav     ,joy
MSP-PODCAST_0306_0107.wav     ,joy
MSP-PODCAST_0306_0137.wav     ,joy
MSP-PODCAST_0306_0168.wav     ,surprise
MSP-PODCAST_0306_0226.wav     ,neutral
MSP-PODCAST_0306_0247.wav     ,joy
MSP-PODCAST_0306_0279.wav     ,surprise
MSP-PODCAST_0306_0290.wav     ,neutral
MSP-PODCAST_0306_0307.wav     ,joy
MSP-PODCAST_0306_0419.wav     ,joy
MSP-PODCAST_0306_0461.wav     ,neutral
MSP-PODCAST_0306_0463.wav     ,joy
MSP-PODCAST_0306_0490.wav     ,neutral
MSP-PODCAST_0306_0492.wav     ,surprise
MSP-PODCAST_0306_0601.wav     ,joy
MSP-PODCAST_0306_0670.wav     ,joy
MSP-PODCAST_0306_0729.wav     ,joy
MSP-PODCAST_0306_0731.wav     ,joy
MSP-PODCAST_0306_0743.wav     ,joy
MSP-PODCAST_0306_0747.wav     ,joy
MSP-PODCAST_0306_0783.wav     ,neutral
MSP-PODCAST_0306_0784.wav     ,disgust
MSP-PODCAST_0306_0798.wav     ,neutral
MSP-PODCAST_0306_0802.wav     ,surprise
MSP-PODCAST_0306_0807.wav     ,neutral
MSP-PODCAST_0306_0907.wav     ,neutral
MSP-PODCAST_0306_0928.wav     ,surprise
MSP-PODCAST_0306_1009.wav     ,joy
MSP-PODCAST_0306_1109.wav     ,joy
MSP-PODCAST_0306_1174.wav     ,joy
MSP-PODCAST_0306_1211.wav     ,joy
MSP-PODCAST_0306_1235.wav     ,anger
MSP-PODCAST_0306_1269.wav     ,surprise
MSP-PODCAST_0306_1285.wav     ,joy
MSP-PODCAST_0306_1335.wav     ,joy
MSP-PODCAST_0306_1404.wav     ,joy
MSP-PODCAST_0306_1424.wav     ,joy
MSP-PODCAST_0306_1440.wav     ,surprise
MSP-PODCAST_0306_1444.wav     ,surprise
MSP-PODCAST_0306_1495.wav     ,joy
MSP-PODCAST_0306_1648.wav     ,joy
MSP-PODCAST_0307_0014.wav     ,joy
MSP-PODCAST_0307_0029.wav     ,joy
MSP-PODCAST_0307_0032.wav     ,joy
MSP-PODCAST_0307_0033.wav     ,surprise
MSP-PODCAST_0307_0039.wav     ,surprise
MSP-PODCAST_0307_0047.wav     ,joy
MSP-PODCAST_0307_0052.wav     ,joy
MSP-PODCAST_0307_0055.wav     ,joy
MSP-PODCAST_0307_0060.wav     ,joy
MSP-PODCAST_0307_0075.wav     ,joy
MSP-PODCAST_0308_0015.wav     ,neutral
MSP-PODCAST_0308_0088.wav     ,neutral
MSP-PODCAST_0308_0183.wav     ,joy
MSP-PODCAST_0308_0224.wav     ,joy
MSP-PODCAST_0308_0265.wav     ,neutral
MSP-PODCAST_0308_0282.wav     ,joy
MSP-PODCAST_0308_0298.wav     ,neutral
MSP-PODCAST_0308_0359.wav     ,joy
MSP-PODCAST_0308_0361.wav     ,disgust
MSP-PODCAST_0308_0385.wav     ,surprise
MSP-PODCAST_0308_0426.wav     ,joy
MSP-PODCAST_0308_0502.wav     ,joy
MSP-PODCAST_0308_0544.wav     ,surprise
MSP-PODCAST_0308_0550.wav     ,joy
MSP-PODCAST_0308_0579.wav     ,joy
MSP-PODCAST_0308_0589.wav     ,joy
MSP-PODCAST_0308_0591.wav     ,joy
MSP-PODCAST_0308_0598.wav     ,joy
MSP-PODCAST_0308_0600.wav     ,neutral
MSP-PODCAST_0308_0605.wav     ,surprise
MSP-PODCAST_0308_0637.wav     ,neutral
MSP-PODCAST_0308_0662.wav     ,joy
MSP-PODCAST_0308_0673.wav     ,neutral
MSP-PODCAST_0308_0780.wav     ,joy
MSP-PODCAST_0308_0784.wav     ,neutral
MSP-PODCAST_0308_0824.wav     ,joy
MSP-PODCAST_0308_0944.wav     ,joy
MSP-PODCAST_0308_0977.wav     ,joy
MSP-PODCAST_0308_0979.wav     ,joy
MSP-PODCAST_0308_0997.wav     ,neutral
MSP-PODCAST_0308_1116.wav     ,joy
MSP-PODCAST_0309_0083.wav     ,neutral
MSP-PODCAST_0309_0088.wav     ,neutral
MSP-PODCAST_0309_0101.wav     ,neutral
MSP-PODCAST_0309_0108.wav     ,neutral
MSP-PODCAST_0309_0114.wav     ,sadness
MSP-PODCAST_0309_0122.wav     ,neutral
MSP-PODCAST_0309_0126.wav     ,neutral
MSP-PODCAST_0309_0148.wav     ,neutral
MSP-PODCAST_0309_0161.wav     ,neutral
MSP-PODCAST_0309_0173.wav     ,sadness
MSP-PODCAST_0309_0185.wav     ,disgust
MSP-PODCAST_0309_0192.wav     ,neutral
MSP-PODCAST_0309_0198.wav     ,sadness
MSP-PODCAST_0309_0199.wav     ,neutral
MSP-PODCAST_0309_0200.wav     ,sadness
MSP-PODCAST_0309_0207.wav     ,neutral
MSP-PODCAST_0309_0218.wav     ,neutral
MSP-PODCAST_0309_0236.wav     ,joy
MSP-PODCAST_0309_0237.wav     ,sadness
MSP-PODCAST_0309_0240.wav     ,neutral
MSP-PODCAST_0309_0241.wav     ,neutral
MSP-PODCAST_0309_0253.wav     ,neutral
MSP-PODCAST_0309_0273.wav     ,joy
MSP-PODCAST_0309_0275.wav     ,neutral
MSP-PODCAST_0309_0309.wav     ,neutral
MSP-PODCAST_0309_0314.wav     ,anger
MSP-PODCAST_0309_0316.wav     ,neutral
MSP-PODCAST_0309_0322.wav     ,neutral
MSP-PODCAST_0310_0005.wav     ,surprise
MSP-PODCAST_0310_0030.wav     ,neutral
MSP-PODCAST_0310_0036.wav     ,neutral
MSP-PODCAST_0310_0050.wav     ,joy
MSP-PODCAST_0310_0054.wav     ,neutral
MSP-PODCAST_0310_0066.wav     ,neutral
MSP-PODCAST_0310_0087.wav     ,joy
MSP-PODCAST_0310_0135.wav     ,joy
MSP-PODCAST_0310_0147.wav     ,neutral
MSP-PODCAST_0310_0170.wav     ,surprise
MSP-PODCAST_0310_0208.wav     ,neutral
MSP-PODCAST_0310_0226.wav     ,joy
MSP-PODCAST_0310_0235.wav     ,joy
MSP-PODCAST_0310_0238.wav     ,joy
MSP-PODCAST_0310_0242.wav     ,joy
MSP-PODCAST_0310_0257.wav     ,neutral
MSP-PODCAST_0310_0304.wav     ,joy
MSP-PODCAST_0310_0326.wav     ,neutral
MSP-PODCAST_0310_0340.wav     ,joy
MSP-PODCAST_0310_0405.wav     ,neutral
MSP-PODCAST_0310_0432.wav     ,surprise
MSP-PODCAST_0310_0453.wav     ,joy
MSP-PODCAST_0310_0486.wav     ,joy
MSP-PODCAST_0312_0004.wav     ,neutral
MSP-PODCAST_0312_0082.wav     ,neutral
MSP-PODCAST_0312_0094.wav     ,neutral
MSP-PODCAST_0312_0103.wav     ,surprise
MSP-PODCAST_0312_0167.wav     ,neutral
MSP-PODCAST_0313_0116.wav     ,neutral
MSP-PODCAST_0313_0249.wav     ,neutral
MSP-PODCAST_0315_0087.wav     ,neutral
MSP-PODCAST_0315_0197.wav     ,neutral
MSP-PODCAST_0315_0220.wav     ,neutral
MSP-PODCAST_0316_0153.wav     ,neutral
MSP-PODCAST_0316_0265.wav     ,neutral
MSP-PODCAST_0316_0285.wav     ,neutral
MSP-PODCAST_0316_0330.wav     ,neutral
MSP-PODCAST_0316_0362.wav     ,surprise
MSP-PODCAST_0316_0416.wav     ,neutral
MSP-PODCAST_0316_0483.wav     ,neutral
MSP-PODCAST_0316_0537.wav     ,surprise
MSP-PODCAST_0316_0539.wav     ,neutral
MSP-PODCAST_0316_0554.wav     ,neutral
MSP-PODCAST_0316_0562.wav     ,joy
MSP-PODCAST_0316_0636.wav     ,neutral
MSP-PODCAST_0316_0676.wav     ,neutral
MSP-PODCAST_0316_0730.wav     ,neutral
MSP-PODCAST_0316_0782.wav     ,neutral
MSP-PODCAST_0316_0808.wav     ,neutral
MSP-PODCAST_0316_0903.wav     ,neutral
MSP-PODCAST_0316_1089.wav     ,neutral
MSP-PODCAST_0318_0008.wav     ,joy
MSP-PODCAST_0318_0016.wav     ,neutral
MSP-PODCAST_0319_0003.wav     ,neutral
MSP-PODCAST_0319_0041.wav     ,neutral
MSP-PODCAST_0319_0045.wav     ,neutral
MSP-PODCAST_0319_0067.wav     ,neutral
MSP-PODCAST_0320_0022.wav     ,neutral
MSP-PODCAST_0320_0027.wav     ,neutral
MSP-PODCAST_0320_0042.wav     ,neutral
MSP-PODCAST_0320_0045.wav     ,surprise
MSP-PODCAST_0320_0054.wav     ,neutral
MSP-PODCAST_0320_0068.wav     ,neutral
MSP-PODCAST_0320_0080.wav     ,neutral
MSP-PODCAST_0320_0089.wav     ,neutral
MSP-PODCAST_0320_0092.wav     ,neutral
MSP-PODCAST_0320_0093.wav     ,joy
MSP-PODCAST_0320_0094.wav     ,neutral
MSP-PODCAST_0320_0108.wav     ,joy
MSP-PODCAST_0320_0110.wav     ,neutral
MSP-PODCAST_0320_0125.wav     ,neutral
MSP-PODCAST_0320_0139.wav     ,surprise
MSP-PODCAST_0320_0159.wav     ,neutral
MSP-PODCAST_0320_0160.wav     ,neutral
MSP-PODCAST_0320_0162.wav     ,neutral
MSP-PODCAST_0320_0193.wav     ,surprise
MSP-PODCAST_0320_0200.wav     ,neutral
MSP-PODCAST_0320_0213.wav     ,joy
MSP-PODCAST_0320_0261.wav     ,neutral
MSP-PODCAST_0321_0072.wav     ,neutral
MSP-PODCAST_0323_0042.wav     ,neutral
MSP-PODCAST_0323_0189.wav     ,joy
MSP-PODCAST_0324_0176.wav     ,neutral
MSP-PODCAST_0324_0191.wav     ,neutral
MSP-PODCAST_0324_0258.wav     ,neutral
MSP-PODCAST_0325_0003.wav     ,neutral
MSP-PODCAST_0325_0004.wav     ,surprise
MSP-PODCAST_0325_0018.wav     ,sadness
MSP-PODCAST_0325_0032.wav     ,neutral
MSP-PODCAST_0325_0034.wav     ,neutral
MSP-PODCAST_0325_0038.wav     ,joy
MSP-PODCAST_0325_0040.wav     ,neutral
MSP-PODCAST_0325_0042.wav     ,neutral
MSP-PODCAST_0325_0049.wav     ,surprise
MSP-PODCAST_0325_0060.wav     ,surprise
MSP-PODCAST_0325_0068.wav     ,neutral
MSP-PODCAST_0325_0072.wav     ,sadness
MSP-PODCAST_0325_0086.wav     ,joy
MSP-PODCAST_0325_0090.wav     ,surprise
MSP-PODCAST_0325_0094.wav     ,joy
MSP-PODCAST_0325_0101.wav     ,surprise
MSP-PODCAST_0325_0105.wav     ,neutral
MSP-PODCAST_0325_0109.wav     ,neutral
MSP-PODCAST_0325_0111.wav     ,neutral
MSP-PODCAST_0325_0115.wav     ,neutral
MSP-PODCAST_0325_0123.wav     ,neutral
MSP-PODCAST_0325_0140.wav     ,neutral
MSP-PODCAST_0325_0142.wav     ,anger
MSP-PODCAST_0325_0144.wav     ,neutral
MSP-PODCAST_0325_0147.wav     ,neutral
MSP-PODCAST_0325_0148.wav     ,joy
MSP-PODCAST_0325_0171.wav     ,neutral
MSP-PODCAST_0325_0173.wav     ,joy
MSP-PODCAST_0325_0177.wav     ,joy
MSP-PODCAST_0325_0187.wav     ,neutral
MSP-PODCAST_0325_0191.wav     ,neutral
MSP-PODCAST_0325_0209.wav     ,sadness
MSP-PODCAST_0325_0211.wav     ,joy
MSP-PODCAST_0325_0213.wav     ,neutral
MSP-PODCAST_0325_0215.wav     ,neutral
MSP-PODCAST_0325_0219.wav     ,neutral
MSP-PODCAST_0325_0284.wav     ,neutral
MSP-PODCAST_0325_0286.wav     ,neutral
MSP-PODCAST_0325_0297.wav     ,neutral
MSP-PODCAST_0325_0301.wav     ,neutral
MSP-PODCAST_0325_0309.wav     ,neutral
MSP-PODCAST_0325_0344.wav     ,surprise
MSP-PODCAST_0325_0348.wav     ,sadness
MSP-PODCAST_0325_0359.wav     ,disgust
MSP-PODCAST_0325_0360.wav     ,neutral
MSP-PODCAST_0325_0380.wav     ,surprise
MSP-PODCAST_0325_0385.wav     ,joy
MSP-PODCAST_0325_0386.wav     ,neutral
MSP-PODCAST_0325_0411.wav     ,anger
MSP-PODCAST_0325_0413.wav     ,disgust
MSP-PODCAST_0325_0418.wav     ,neutral
MSP-PODCAST_0325_0426.wav     ,neutral
MSP-PODCAST_0325_0428.wav     ,joy
MSP-PODCAST_0325_0430.wav     ,neutral
MSP-PODCAST_0325_0435.wav     ,neutral
MSP-PODCAST_0325_0437.wav     ,joy
MSP-PODCAST_0325_0442.wav     ,neutral
MSP-PODCAST_0325_0453.wav     ,surprise
MSP-PODCAST_0325_0467.wav     ,neutral
MSP-PODCAST_0325_0472.wav     ,neutral
MSP-PODCAST_0325_0476.wav     ,neutral
MSP-PODCAST_0325_0480.wav     ,neutral
MSP-PODCAST_0325_0499.wav     ,joy
MSP-PODCAST_0325_0516.wav     ,neutral
MSP-PODCAST_0325_0522.wav     ,anger
MSP-PODCAST_0325_0527.wav     ,surprise
MSP-PODCAST_0325_0538.wav     ,neutral
MSP-PODCAST_0325_0543.wav     ,neutral
